,name,latitude,longitude,city,region,cuisine,url,stars,min_price_EUR,max_price_EUR
413,Tyddyn Llan,52.92405,-3.44329,Llandrillo,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/denbighshire/llandrillo/restaurant/tyddyn-llan,1,48.739673281723434,81.23278880287239
414,Ynyshir,52.54476,-3.9449099999999997,Machynlleth,United Kingdom,Creative,https://guide.michelin.com/gb/en/ceredigion/machynlleth/restaurant/ynyshir,1,208.884314064529,255.30305052331323
415,Black Swan,54.21205,-1.1879198999999998,Oldstead,United Kingdom,Modern british,https://guide.michelin.com/gb/en/north-yorkshire/oldstead/restaurant/black-swan,1,113.72590432402136,145.0585514337007
416,Simon Radley at Chester Grosvenor,53.19064,-2.8891299999999998,Chester,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cheshire-west-and-chester/chester/restaurant/simon-radley-at-chester-grosvenor,1,87.03513086022042,114.88637273549097
417,Star Inn at Harome,54.23101,-1.01023,Harome,United Kingdom,Modern british,https://guide.michelin.com/gb/en/north-yorkshire/harome/restaurant/star-inn-at-harome,1,29.01171028674014,70.78857309964594
418,The Man Behind The Curtain,53.798286,-1.5399370000000001,Leeds,United Kingdom,Creative,https://guide.michelin.com/gb/en/kent/leeds/restaurant/the-man-behind-the-curtain,1,63.82576263082831,116.04684114696056
419,Pipe and Glass,53.8955,-0.53301,South Dalton,United Kingdom,Modern british,https://guide.michelin.com/gb/en/east-riding-of-yorkshire/south-dalton/restaurant/pipe-and-glass,1,34.81405234408817,66.14669945376752
420,Fischer's at Baslow Hall,53.25055,-1.6269798,Baslow,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/derbyshire/baslow/restaurant/fischer-s-at-baslow-hall,1,39.455925989966595,102.1212202093253
421,Winteringham Fields,53.687780000000004,-0.59013,Winteringham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/north-lincolnshire/winteringham/restaurant/winteringham-fields,1,73.10950992258516,103.28168862079491
422,Thomas Carr @ The Olive Room,51.209476,-4.118807,Ilfracombe,United Kingdom,Seafood,https://guide.michelin.com/gb/en/devon/ilfracombe/restaurant/thomas-carr-the-olive-room,1,63.82576263082831,87.03513086022042
423,Walnut Tree,51.84534,-2.95438,Llanddewi Skirrid,United Kingdom,Modern british,https://guide.michelin.com/gb/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree,1,34.81405234408817,70.78857309964594
424,Paul Ainsworth at No.6,50.541534000000006,-4.9398518,Padstow,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cornwall/padstow/restaurant/paul-ainsworth-at-no-6,1,39.455925989966595,103.28168862079491
425,Simpsons,52.46925,-1.9238800999999999,Birmingham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/simpsons,1,52.22107851613225,81.23278880287239
426,Purnell's,52.48268,-1.9018,Birmingham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/purnell-s,1,52.22107851613225,110.24449908961253
427,Adam's,52.47964,-1.9002860000000001,Birmingham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s,1,46.418736458784224,110.24449908961253
428,Outlaw's Fish Kitchen,50.59206,-4.832,Port Isaac,United Kingdom,Seafood,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen,1,40.616394401436196,58.02342057348028
429,Carters of Moseley,52.44588,-1.8838400000000002,Birmingham,United Kingdom,Modern british,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/carters-of-moseley,1,58.02342057348028,104.4421570322645
430,Peel's,52.4259,-1.7053599999999998,Hampton in Arden,United Kingdom,Creative british,https://guide.michelin.com/gb/en/west-midlands/hampton-in-arden/restaurant/peel-s,1,87.03513086022042,110.24449908961253
431,John's House,52.73295,-1.145851,Mountsorrel,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/leicestershire/mountsorrel/restaurant/john-s-house,1,34.81405234408817,91.67700450609884
432,The Whitebrook,51.759696999999996,-2.686909,Whitebrook,United Kingdom,Modern british,https://guide.michelin.com/gb/en/monmouthshire/whitebrook/restaurant/the-whitebrook,1,48.739673281723434,98.63981497491648
433,James Sommerin,51.434387,-3.167951,Penarth,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/the-vale-of-glamorgan/penarth/restaurant/james-sommerin,1,44.097799635845014,110.24449908961253
434,Driftwood,50.1889,-4.97088,Portscatho,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/cornwall/portscatho/restaurant/driftwood,1,81.23278880287239,116.04684114696056
435,The Cross at Kenilworth,52.350315,-1.5801147,Kenilworth,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/warwickshire/kenilworth/restaurant/the-cross-at-kenilworth,1,33.65358393261857,87.03513086022042
436,Masons Arms,50.995470000000005,-3.6716300000000004,Knowstone,United Kingdom,Classic french,https://guide.michelin.com/gb/en/devon/knowstone/restaurant/masons-arms,1,32.49311552114896,63.82576263082831
437,Salt,52.18963,-1.7092043000000001,Stratford-upon-Avon,United Kingdom,Modern british,https://guide.michelin.com/gb/en/warwickshire/stratford-upon-avon/restaurant/salt522869,1,32.49311552114896,87.03513086022042
438,Le Champignon Sauvage,51.891459999999995,-2.07912,Cheltenham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage,1,40.616394401436196,98.63981497491648
439,Gidleigh Park,50.67658,-3.87354,Chagford,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/devon/chagford/restaurant/gidleigh-park,1,75.43044674552436,168.2679196630928
440,Hambleton Hall,52.65736999999999,-0.6681199999999999,Upper Hambleton,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/rutland/upper-hambleton/restaurant/hambleton-hall,1,46.418736458784224,113.72590432402136
441,wilks,51.46737,-2.6069899,Bristol,United Kingdom,Modern british,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/wilks,1,39.455925989966595,102.1212202093253
442,Bulrush,51.46278,-2.5977580000000002,Bristol,United Kingdom,Modern british,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/bulrush,1,39.455925989966595,69.62810468817634
443,Casamia,51.447254,-2.5940727999999997,Bristol,United Kingdom,Creative,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/casamia,1,55.70248375054107,136.93527255341345
444,Paco Tapas,51.44647,-2.5935799999999998,Bristol,United Kingdom,Spanish,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/paco-tapas,1,23.209368229392112,58.02342057348028
445,Pony & Trap,51.34938,-2.5925993999999997,Chew Magna,United Kingdom,Modern british,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/chew-magna/restaurant/pony-trap,1,31.332647109679353,75.43044674552436
446,The Dining Room,51.58376,-2.14954,Malmesbury,United Kingdom,Asian influences,https://guide.michelin.com/gb/en/wiltshire/malmesbury/restaurant/the-dining-room193454,1,110.24449908961253,145.0585514337007
447,Bybrook,51.49382,-2.23212,Castle Combe,United Kingdom,Modern british,https://guide.michelin.com/gb/en/wiltshire/castle-combe/restaurant/bybrook,1,87.03513086022042,110.24449908961253
448,Restaurant Hywel Jones by Lucknam Park,51.455020000000005,-2.25941,Colerne,United Kingdom,Modern british,https://guide.michelin.com/gb/en/wiltshire/colerne/restaurant/restaurant-hywel-jones-by-lucknam-park,1,100.96075179785569,133.45386731900464
449,Olive Tree,51.38707,-2.3627,Bath,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/bath/restaurant/olive-tree,1,38.295457578496986,98.63981497491648
450,Lympstone Manor,50.64069,-3.4186062999999995,Lympstone,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/devon/lympstone/restaurant/lympstone-manor,1,55.70248375054107,179.87260377778887
451,The Neptune,52.9511,0.50927,Hunstanton,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/norfolk/hunstanton/restaurant/the-neptune,1,71.94904151111555,92.83747291756845
452,Elephant,50.458529999999996,-3.5243800000000003,Torquay,United Kingdom,Modern british,https://guide.michelin.com/gb/en/torbay/torquay/restaurant/elephant,1,29.01171028674014,92.83747291756845
453,Oxford Kitchen,51.776733,-1.264794,Oxford,United Kingdom,Modern british,https://guide.michelin.com/gb/en/oxfordshire/oxford/restaurant/oxford-kitchen,1,33.65358393261857,75.43044674552436
454,Nut Tree,51.83618,-1.1499,Murcott,United Kingdom,Traditional british,https://guide.michelin.com/gb/en/oxfordshire/murcott/restaurant/nut-tree,1,42.937331224375406,87.03513086022042
455,Morston Hall,52.954730000000005,0.98729,Morston,United Kingdom,Modern british,https://guide.michelin.com/gb/en/norfolk/morston/restaurant/morston-hall,1,110.24449908961253,110.24449908961253
456,Red Lion Freehouse,51.2736,-1.8007996,East Chisenbury,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/wiltshire/east-chisenbury/restaurant/red-lion-freehouse,1,27.851241875270535,69.62810468817634
457,Blackbird,51.420887,-1.3493548999999998,Newbury,United Kingdom,Classic cuisine,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/blackbird552018,1,33.65358393261857,64.98623104229792
458,Woodspeen,51.415802,-1.353532,Newbury,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/woodspeen,1,32.49311552114896,78.91185197993319
459,The Coach,51.571712,-0.7772678000000001,Marlow,United Kingdom,Modern british,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/the-coach,1,25.530305052331325,39.455925989966595
460,Crown,51.524807,-0.7915291,Burchett's Green,United Kingdom,Regional cuisine,https://guide.michelin.com/gb/en/windsor-and-maidenhead/burchett-s-green/restaurant/crown442549,1,27.851241875270535,48.739673281723434
461,L'Ortolan,51.40833,-0.9542898000000001,Shinfield,United Kingdom,French,https://guide.michelin.com/gb/en/wokingham/shinfield/restaurant/l-ortolan,1,48.739673281723434,121.84918320430859
462,Hinds Head,51.51265,-0.6964100000000001,Bray,United Kingdom,Traditional british,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/hinds-head,1,34.81405234408817,110.24449908961253
463,Black Rat,51.057959999999994,-1.3069496999999999,Winchester,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat,1,39.455925989966595,69.62810468817634
464,Matt Worswick at The Latymer,51.35764,-0.7086128,Bagshot,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/bagshot/restaurant/matt-worswick-at-the-latymer,1,56.86295216201068,121.84918320430859
465,Coworth Park,51.40463,-0.616715,Ascot,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/windsor-and-maidenhead/ascot/restaurant/coworth-park,1,40.616394401436196,127.65152526165662
466,Tudor Room,51.417590000000004,-0.545847,Egham,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room,1,52.22107851613225,110.24449908961253
467,The Glasshouse,51.4771,-0.28574,Kew,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/kew/restaurant/the-glasshouse,1,46.418736458784224,67.30716786523713
468,La Trompette,51.49222,-0.25619000000000003,Chiswick,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/chiswick/restaurant/la-trompette,1,46.418736458784224,87.03513086022042
469,Tim Allen's Flitch of Bacon,51.867470000000004,0.404134,Little Dunmow,United Kingdom,Modern british,https://guide.michelin.com/gb/en/essex/little-dunmow/restaurant/tim-allen-s-flitch-of-bacon,1,37.13498916702738,81.23278880287239
470,River Café,51.48395,-0.22423,Hammersmith,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/hammersmith/restaurant/river-cafe,1,78.91185197993319,110.24449908961253
471,Kitchen W8,51.499179999999996,-0.19692,Kensington,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/kensington/restaurant/kitchen-w8,1,29.01171028674014,87.03513086022042
472,Trishna,51.51834,-0.153031,Marylebone,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna,1,29.01171028674014,81.23278880287239
473,Roganic,51.518314000000004,-0.1520875,Marylebone,United Kingdom,Creative british,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/roganic,1,40.616394401436196,98.63981497491648
474,Locanda Locatelli,51.51514,-0.15675,Marylebone,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/locanda-locatelli,1,58.02342057348028,116.04684114696056
475,Texture,51.51488,-0.15664,Marylebone,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/texture,1,33.65358393261857,134.61433573047427
476,Portland,51.519726,-0.142555,Regent's Park,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland,1,34.81405234408817,80.07232039140278
477,Harwood Arms,51.48291,-0.19651,Fulham,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/fulham/restaurant/harwood-arms,1,38.295457578496986,58.02342057348028
478,Pied à Terre,51.519,-0.13510999999999998,Bloomsbury,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/pied-a-terre,1,49.90014169319304,168.2679196630928
479,The Ninth,51.51875,-0.1350068,Bloomsbury,United Kingdom,Mediterranean cuisine,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/the-ninth,1,32.49311552114896,68.46763627670673
480,Kai,51.50871,-0.15162,Mayfair,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/kai123638,1,44.097799635845014,335.37537091471603
481,Pollen Street Social,51.5133,-0.14234000000000002,Mayfair,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/pollen-street-social,1,42.937331224375406,98.63981497491648
482,Hakkasan Mayfair,51.51037,-0.14475,Mayfair,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hakkasan-mayfair,1,37.13498916702738,139.25620937635267
483,The Square,51.510690000000004,-0.14401,Mayfair,United Kingdom,Creative french,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-square69391,1,42.937331224375406,127.65152526165662
484,Alyn Williams at The Westbury,51.511179999999996,-0.14303,Mayfair,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury,1,40.616394401436196,104.4421570322645
485,Benares,51.50973,-0.14494,Mayfair,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares,1,33.65358393261857,113.72590432402136
486,Hakkasan Hanway Place,51.5171,-0.13144,Bloomsbury,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/hakkasan-hanway-place,1,40.616394401436196,156.66323554839676
487,Social Eating House,51.51383,-0.13673,Soho,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house,1,32.49311552114896,78.91185197993319
488,Galvin at Windows,51.505390000000006,-0.15039,Mayfair,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/galvin-at-windows,1,42.937331224375406,138.09574096488308
489,Murano,51.50707,-0.14722000000000002,Mayfair,United Kingdom,Italian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/murano,1,37.13498916702738,121.84918320430859
490,Marcus,51.501709999999996,-0.15614,Belgravia,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/marcus,1,52.22107851613225,156.66323554839676
491,Sabor,51.511368,-0.1396773,Mayfair,United Kingdom,Spanish,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sabor,1,40.616394401436196,69.62810468817634
492,Clock House,51.30044,-0.49287,Ripley,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house,1,46.418736458784224,104.4421570322645
493,Yauatcha Soho,51.51367,-0.1352,Soho,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho,1,33.65358393261857,83.55372562581161
494,Céleste,51.502421999999996,-0.15226170000000003,Belgravia,United Kingdom,Creative french,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste,1,45.25826804731462,116.04684114696056
495,Gymkhana,51.50854,-0.14154,Mayfair,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/gymkhana,1,32.49311552114896,104.4421570322645
496,Amaya,51.49912,-0.15730999999999998,Belgravia,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya,1,46.418736458784224,91.67700450609884
497,Pétrus,51.49951,-0.15662,Belgravia,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/petrus284688,1,52.22107851613225,145.0585514337007
498,Veeraswamy,51.51008,-0.13809000000000002,Mayfair,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy,1,42.937331224375406,87.03513086022042
499,Barrafina,51.51375,-0.1318,Soho,United Kingdom,Spanish,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina,1,23.209368229392112,46.418736458784224
500,Hide,51.506077000000005,-0.144289,Mayfair,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hide,1,44.097799635845014,133.45386731900464
501,Ritz Restaurant,51.50728,-0.14140999999999998,Westminster,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant,1,68.46763627670673,162.46557760574478
502,Elystan Street,51.491240000000005,-0.16724,Chelsea,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/elystan-street,1,34.81405234408817,97.47934656344687
503,Seven Park Place,51.50623,-0.13998,Saint James's,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place,1,32.49311552114896,110.24449908961253
504,Ikoyi,51.509212,-0.1334389,Saint James's,United Kingdom,Creative,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi,1,40.616394401436196,116.04684114696056
505,Aquavit,51.508713,-0.1334072,Saint James's,United Kingdom,Scandinavian,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082,1,54.37806896226706,176.72872412736794
506,Five Fields,51.49168,-0.16124000000000002,Chelsea,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/five-fields,1,75.43044674552436,110.24449908961253
507,Dining Room at The Goring,51.49763,-0.14556,Victoria,United Kingdom,Traditional british,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring,1,60.3443573964195,74.26997833405476
508,St John,51.52064,-0.10132999999999999,Clerkenwell,United Kingdom,Traditional british,https://guide.michelin.com/gb/en/greater-london/clerkenwell/restaurant/st-john,1,41.776862812905804,58.02342057348028
509,Quilon,51.49863,-0.13726,Victoria,United Kingdom,Indian,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon,1,35.974520755557776,98.63981497491648
510,Club Gascon,51.518570000000004,-0.10031,London,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon,1,40.616394401436196,127.65152526165662
511,A. Wong,51.493179999999995,-0.14128,Victoria,United Kingdom,Chinese,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong,1,27.851241875270535,110.24449908961253
512,The Clove Club,51.52711,-0.07927000000000001,Shoreditch,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club,1,75.43044674552436,168.2679196630928
513,Leroy,51.524086,-0.0815337,Shoreditch,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy,1,25.530305052331325,53.38154692760186
514,Angler,51.51894,-0.08625,Finsbury,United Kingdom,Seafood,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235,1,41.776862812905804,87.03513086022042
515,Brat,51.52427,-0.0767681,Shoreditch,United Kingdom,Traditional british,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat,1,29.01171028674014,75.43044674552436
516,Lyle's,51.52378,-0.07704,Shoreditch,United Kingdom,Modern british,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s,1,40.616394401436196,68.46763627670673
517,Galvin La Chapelle,51.52032,-0.0781,Spitalfields,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle,1,44.097799635845014,89.35606768315964
518,City Social,51.515209999999996,-0.08431,City of London,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social,1,52.22107851613225,105.60262544373411
519,La Dame de Pic,51.510372,-0.07889810000000001,City of London,United Kingdom,Modern french,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/la-dame-de-pic,1,48.739673281723434,132.29339890753505
520,Story,51.50268,-0.07774,Bermondsey,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/bermondsey/restaurant/story,1,116.04684114696056,168.2679196630928
521,Trinity,51.463359999999994,-0.14148,Clapham Common,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/greater-london/clapham-common/restaurant/trinity,1,46.418736458784224,81.23278880287239
522,Chez Bruce,51.44607,-0.16552999999999998,Wandsworth,United Kingdom,French,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce,1,46.418736458784224,66.14669945376752
523,Sorrel,51.228825,-0.3346741,Dorking,United Kingdom,Modern british,https://guide.michelin.com/gb/en/surrey/dorking/restaurant/sorrel545459,1,52.22107851613225,110.24449908961253
524,Restaurant Tristan,51.062346999999995,-0.326034,Horsham,United Kingdom,Modern british,https://guide.michelin.com/gb/en/west-sussex/horsham/restaurant/restaurant-tristan,1,34.81405234408817,104.4421570322645
525,Gravetye Manor,51.08932,-0.05691,Gravetye,United Kingdom,Modern british,https://guide.michelin.com/gb/en/west-sussex/gravetye/restaurant/gravetye-manor,1,55.70248375054107,110.24449908961253
526,The Sportsman,51.343920000000004,0.95885,Seasalter,United Kingdom,Modern british,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman,1,48.739673281723434,81.23278880287239
527,West House,51.11521,0.64215,Biddenden,United Kingdom,Modern british,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house,1,33.65358393261857,75.43044674552436
528,Fordwich Arms,51.295284,1.1261871,Fordwich,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/kent/fordwich/restaurant/fordwich-arms,1,40.616394401436196,110.24449908961253
529,Samphire,49.18488,-2.1057,Saint Helier/Saint-Hélier,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987,1,33.65358393261857,81.23278880287239
530,Bohemia,49.181225,-2.102417,Saint Helier/Saint-Hélier,United Kingdom,Modern cuisine,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia,1,40.616394401436196,121.84918320430859
531,SENNS.Restaurant,47.83636,13.063889999999999,Salzburg,Austria,Creative,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/senns-restaurant,2,99.0,185.0
532,Ikarus,47.795359999999995,13.00695,Salzburg,Austria,Creative,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/ikarus,2,58.0,190.0
533,Mraz & Sohn,48.23129,16.37637,Wien,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/mraz-sohn,2,140.0,140.0
534,Konstantin Filippou,48.21056,16.37996,Wien,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/konstantin-filippou,2,37.0,185.0
535,Silvio Nickol Gourmet Restaurant,48.20558,16.376929999999998,Wien,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/silvio-nickol-gourmet-restaurant,2,116.0,195.0
536,Steirereck im Stadtpark,48.202290000000005,16.3805,Wien,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/steirereck-im-stadtpark,2,68.0,165.0
537,Baumé,37.4285,-122.14272,South San Francisco,California,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/baume,2,67.97258620283382,135.94517240566765
538,Commis,37.82476,-122.25505,San Francisco,California,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commis,2,67.97258620283382,135.94517240566765
539,Californios,37.75555,-122.41714499999999,San Francisco,California,Mexican,https://guide.michelin.com/us/en/california/san-francisco/restaurant/californios,2,67.97258620283382,135.94517240566765
540,Lazy Bear,37.760203999999995,-122.41968999999999,San Francisco,California,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lazy-bear,2,67.97258620283382,135.94517240566765
541,Saison,37.76327,-122.41543,San Francisco,California,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/saison,2,67.97258620283382,135.94517240566765
542,Campton Place,37.789229999999996,-122.40665,San Francisco,California,Indian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/campton-place,2,67.97258620283382,135.94517240566765
543,Coi,37.798120000000004,-122.40331,San Francisco,California,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/coi,2,67.97258620283382,135.94517240566765
544,Acquerello,37.79167,-122.42131,San Francisco,California,Italian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,2,67.97258620283382,135.94517240566765
545,Urasawa,34.067352,-118.40066999999999,Los Angeles,California,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/urasawa,2,67.97258620283382,135.94517240566765
546,Sushi Ginza Onodera,34.08238,-118.37653999999999,Los Angeles,California,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/sushi-ginza-onodera559850,2,90.63011493711177,403.3040114701474
547,Somni,34.070095,-118.37648999999999,Los Angeles,California,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/somni,2,67.97258620283382,135.94517240566765
548,Providence,34.083523,-118.33018999999999,Los Angeles,California,Seafood,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/providence,2,67.97258620283382,135.94517240566765
549,n/naka,34.025259999999996,-118.41206000000001,Los Angeles,California,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/n-naka,2,67.97258620283382,135.94517240566765
550,Vespertine,34.024204,-118.38166000000001,Los Angeles,California,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/vespertine,2,67.97258620283382,135.94517240566765
551,Smyth,41.885,-87.660736,Chicago,Chicago,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/smyth,2,86.09860919025618,203.91775860850146
552,Oriole,41.886196000000005,-87.64513000000001,Chicago,Chicago,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/oriole,2,135.94517240566765,194.85474711479029
553,Acadia,41.85904,-87.62562,Chicago,Chicago,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/acadia,2,67.97258620283382,135.94517240566765
554,KOKS,62.136669999999995,-7.022025,Leynar,Denmark,Creative,https://guide.michelin.com/dk/en/faroe-islands/leynar/restaurant/koks558780,2,187.34533137441485,187.34533137441485
555,Henne Kirkeby Kro,55.72682,8.242021000000001,Henne,Denmark,Classic cuisine,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,2,93.0035752180131,173.29443152133373
