name,state,region,city,latitude,longitude,cuisine,stars,min_price_EUR,max_price_EUR,url,foursquare_id,foursquare_name,foursquare_address
KOKS,Denmark,Denmark,Leynar,62.13667,-7.022025,Creative,2,187,187,https://guide.michelin.com/dk/en/faroe-islands/leynar/restaurant/koks558780,5ae4b49e8fb09e002c276489,KOKS,frammi við Gjónna
Henne Kirkeby Kro,Denmark,Denmark,Henne,55.72682,8.242021000000001,Classic cuisine,2,93,173,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,4c481937972c0f47a2d12521,Henne Kirkeby Kro,Strandvejen 238
a‚o‚c,Denmark,Denmark,København,55.68305,12.58921,Modern cuisine,2,227,267,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,4d9edda247ad3704562843e5,Restaurant a | o | c   aarø & co,Dronningens Tværgade 2 (Bredgade)
noma,Denmark,Denmark,København,55.68332,12.61006,Creative,2,334,334,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/noma,57db9591498e42f03c7f0aec,Noma,Refshalevej 96
Kadeau Copenhagen,Denmark,Denmark,København,55.67219,12.58848,Modern cuisine,2,260,260,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kadeau-copenhagen,506b0e0fe4b04db9a9957548,Kadeau København,Wildersgade 10
Spondi,Greece,Greece,Athína,37.96525,23.742971,French,2,79,140,https://guide.michelin.com/gr/en/attica/athina/restaurant/spondi,4adcdadef964a520095821e3,Σπονδή,Πύρρωνος 5
Sun Tung Lok,Hong Kong,Hong Kong,Hong Kong,22.30099,114.17221,Cantonese,2,34,138,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sun-tung-lok,4d536340f5daa09364bf6674,Sun Tung Lok Chinese Cuisine (新同樂魚翅酒家),"4/F, Miramar Shopping Centre, 132 Nathan Rd"
Yan Toh Heen,Hong Kong,Hong Kong,Hong Kong,22.293337,114.17395,Cantonese,2,40,231,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,4b0588d9f964a520ecdc22e3,Yan Toh Heen (欣圖軒),"Intercontinental Hong Kong, 18 Salisbury Rd"
Tin Lung Heen,Hong Kong,Hong Kong,Hong Kong,22.30357,114.16007,Cantonese,2,52,242,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tin-lung-heen,4d9169ac9acaa143ac74e7f0,Tin Lung Heen (天龍軒),"102/F, The Ritz-Carlton Hong Kong, 1 Austin Rd W"
Forum,Hong Kong,Hong Kong,Hong Kong,22.281616,114.1824,Cantonese,2,23,231,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/forum,4b0588d5f964a52054dc22e3,Forum Restaurant (富臨飯店),"1/F Sino Plaza, 255-257 Gloucester Road (Percival St.)"
Pierre,Hong Kong,Hong Kong,Hong Kong,22.282127,114.15948,French contemporary,2,64,243,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pierre,4b0588d8f964a520e9dc22e3,Pierre,"25/F, Mandarin Oriental Hong Kong, 5 Connaught Road Central, Central"
Ying Jee Club,Hong Kong,Hong Kong,Hong Kong,22.284338,114.156654,Cantonese,2,34,138,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,598d9ea1112c6c6640821785,Ying Jee Club (營致會館),"Shop G05, 107& 108, G/F, Nexxus Building, 41 Connaught Rd C"
Écriture,Hong Kong,Hong Kong,Hong Kong,22.28315,114.1554,French contemporary,2,56,277,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,599fe6fbad910e6c3434dc41,Ecriture,"26/F, H Queen’s, 80 Queen’s Road Central, Central, Hong Kong"
Amber,Hong Kong,Hong Kong,Hong Kong,22.280596,114.15764,French contemporary,2,71,289,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,4b0588d0f964a52041db22e3,Amber,"15 Queen’s Road Central, Central"
Kashiwaya,Hong Kong,Hong Kong,Hong Kong,22.280643,114.15674,Japanese,2,78,463,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kashiwaya,567d2389498e8f5ed2f66b68,Kashiwaya (柏屋),"8/F, 18 On Lan St (Wyndham St)"
Onyx,Hungary,Hungary,Budapest,47.49712,19.05067,Modern cuisine,2,56,110,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/onyx,4d14fe9f25cda1431e4966d6,Onyx,Budapest
Feng Wei Ju,Brazil,Macau,Macau,22.18996,113.54794,Hunanese and sichuan,2,16,61,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/feng-wei-ju,54cce5c1498e99dacf5d7f2d,Feng Wei Ju (風味居),宋玉生廣場(皇朝)友誼大馬路星際酒店5樓
Golden Flower,Brazil,Macau,Macau,22.18753,113.54806,Chinese,2,28,224,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/golden-flower,4edafef4e5fa78b16ef1590e,Golden Flower Encore Wynn,Rua Cidade De Sintra Encore Casino
Mizumi (Macau),Brazil,Macau,Macau,22.188755,113.54488,Japanese,2,28,202,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau,4bdbc8f93904a593fa1d4c9e,Wynn Macau (永利澳門),Rue Cidade de Sintra (NAPE)
The Tasting Room,Brazil,Macau,Macau,22.14958,113.56505,French contemporary,2,54,296,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room,4f8a99a4e4b0abaa03bb6836,The Tasting Room (御膳房),"Crown Towers, City Of dreams Taipa"
Alain Ducasse at Morpheus,Brazil,Macau,Macau,22.14293,113.563774,French contemporary,2,157,236,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,5b2cffc525fb7b002ca814d4,Alain Ducasse At Morpheus,澳门
L'Atelier de Joël Robuchon,United States of America,New York City,New York,40.742905,-74.00769,French,2,69,240,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,59ffb178a8792106ecfac7f5,L'Atelier de Joël Robuchon,85 10th Ave (West 15th Street)
Jungsik,United States of America,New York City,New York,40.718685,-74.00910999999998,Korean,2,51,156,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik,4e67f1c7d16433b90090c8f3,Jungsik,2 Harrison St (at Hudson St.)
Atera,United States of America,New York City,New York,40.716797,-74.00565,Contemporary,2,135,258,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,4f627061e4b05c1d57815977,Atera,77 Worth St (btwn Broadway & Church St)
Jean-Georges,United States of America,New York City,New York,40.76907,-73.98155,Contemporary,2,61,224,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges,3fd66200f964a520bee91ee3,Jean-Georges,1 Central Park W (btwn W 60th & W 61st St)
Marea,United States of America,New York City,New York,40.76749,-73.98114,Seafood,2,57,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea,4a0babaaf964a52007751fe3,Marea,240 Central Park S (at 59th St & Broadway)
Gabriel Kreuther,United States of America,New York City,New York,40.75397,-73.982025,Contemporary,2,61,212,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther,5552087d498eb30c149f785a,Gabriel Kreuther,41 W 42nd St (btwn 5th & 6th Ave)
Ichimura at Uchū,United States of America,New York City,New York,40.721832,-73.99011999999998,Japanese,2,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu,not found,not found,not found
Sushi Ginza Onodera,United States of America,New York City,New York,40.75239600000001,-73.981575,Japanese,2,90,403,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,573de0a0498e3e5fd869301b,Sushi Ginza Onodera,461 5th Ave (41st Street)
Ko,United States of America,New York City,New York,40.72909,-73.98448,Contemporary,2,135,203,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko,546baf30498edfac406853ee,Momofuku Ko,8 Extra Pl (at 1st St)
The Modern,United States of America,New York City,New York,40.76106,-73.97628,Contemporary,2,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern,4bb7d7b898c7ef3b29763002,The Modern,9 W 53rd St
Aquavit,United States of America,New York City,New York,40.76078,-73.97214,Scandinavian,2,54,176,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,42001800f964a520581f1fe3,Aquavit,65 E 55th St (btw Madison and Park Ave)
Daniel,United States of America,New York City,New York,40.7666,-73.96745,French,2,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel,3fd66200f964a520dee71ee3,Daniel,60 E 65th St (btwn Park & Madison Ave)
Aska,United States of America,New York City,New York,40.71222,-73.96642,Scandinavian,2,135,240,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,5754bf32498e3bf35c521203,Aska,47 S 5th St
Blanca,United States of America,New York City,New York,40.70492,-73.93354000000002,Contemporary,2,135,179,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,4f98cf82e4b037b569348641,Blanca,261 Moore St
Patrick Guilbaud,Ireland,Ireland,City Centre,53.33893000000001,-6.25283,Modern french,2,52,203,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud,4b7a8452f964a5208a2f2fe3,Restaurant Patrick Guilbaud,21 Uppr Merrion St
Oro,Brazil,Rio de Janeiro,Rio de Janeiro,-22.98601,-43.22471,Creative,2,73,95,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,57af60a8498e796ed4ef17fa,Oro Restaurante,"Av. Gen. San Martin, 889"
Tuju,Brazil,Sao Paulo,São Paulo,-23.55653,-46.69083,Creative,2,46,121,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,53d3290c498e89102970f88c,Tuju,"R. Fradique Coutinho, 1248"
D.O.M.,Brazil,Sao Paulo,São Paulo,-23.56618,-46.66742,Creative,2,82,141,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m,4b0588c7f964a520add922e3,D.O.M.,"R. Barão de Capanema, 549"
Kojima,South Korea,South Korea,Seoul,37.52559,127.04193,Sushi,2,156,297,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima,544f5f9d498e954e94dce2fd,KOJIMA (코지마),강남구 압구정로60길 21
Jungsik,South Korea,South Korea,Seoul,37.525585,127.04107,Korean contemporary,2,51,156,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,55a8ff23498ea28e1139cbb7,JUNGSIK Cafe (정식카페),강남구 선릉로158길 11
Kwonsooksoo,South Korea,South Korea,Seoul,37.526752,127.03571,Korean,2,51,144,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,55965d5c498e0e9eb548c015,Kwon Sook Soo (권숙수),강남구 압구정로80길 37
Alla Prima,South Korea,South Korea,Seoul,37.51844000000001,127.03008,Innovative,2,46,108,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,55d86406498e5f32d99ae3a4,alla prima,강남구 학동로17길 13
Waku Ghin,Singapore,Singapore,Singapore,1.283175,103.8598,Japanese contemporary,2,120,300,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,4ca1d04979d9b1f7542bc299,Waku Ghin,L2-01 The Shoppes at Marina Bay Sands (10 Bayfront Ave)
Odette,Singapore,Singapore,Singapore,1.2896458999999998,103.8516,French contemporary,2,85,218,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette,5630c035498ed421ed0b2afc,Odette Restaurant,"#01-04, National Gal­lery Singa­pore (1 St. Andrew's Road)"
Shoukouwa,Singapore,Singapore,Singapore,1.2863698,103.854,Sushi,2,120,320,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa,57452778498e1dd7e43b095e,Shoukouwa,1 Fullerton Rd #02-02A
Shisen Hanten,Singapore,Singapore,Singapore,1.302395,103.8365,Chinese,2,40,73,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten,52a7ffa811d2ca4f9d274e51,Shisen Hanten,Mandarin Orchard Singapore (333 Orchard Road)
Les Amis,Singapore,Singapore,Singapore,1.3066648,103.8314,French,2,85,280,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis,4b058811f964a520a1af22e3,Les Amis,#01-16 Shaw Centre (1 Scotts Road)
Fäviken Magasinet,Sweden,Sweden,Järpen,63.43626,13.29337,Creative,2,281,281,https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet,4d5d3d32590b224ba2c3a96d,Fäviken Magasinet,Fäviken 216
Gastrologik,Sweden,Sweden,Stockholm,59.33365,18.0807,Creative,2,149,149,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik,4eac44917ee5cd8bce3d4a5e,Gastrologik,Artillerigatan 14
Oaxen Krog,Sweden,Sweden,Stockholm,59.322342000000006,18.101831,Creative,2,196,196,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,516efc7683021c2971992c8b,Oaxen Krog & Slip,Beckholmsvägen 26 (Djurgården)
Vollmers,Sweden,Sweden,Malmö,55.604427,12.995848,Creative,2,149,149,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,4e75038f7d8b917602e09e56,Vollmers,Tegelgårdsgatan 5
Daniel Berlin,Sweden,Sweden,Skåne-Tranås,55.61246,13.99265,Creative,2,107,182,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,4c2353699a67a593c8cedd87,Daniel Berlin i Skåne Tranås,Diligensvägen 21
RAW,Taiwan,Taipei,Taipei,25.082666,121.559525,Innovative,2,55,104,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,54893235498eb5ef05362e09,RAW,"樂群三路301號 No.301, Lequn 3rd Rd"
Shoun RyuGin,Taiwan,Taipei,Taipei,25.08258,121.5595,Japanese contemporary,2,125,193,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,not found,not found,not found
Taïrroir,Taiwan,Taipei,Taipei,25.082718,121.559296,Innovative,2,49,77,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,57595b74498ebf083fccfe49,Taïrroir (Taïrroir 態芮),樂群三路299號6F
The Guest House,Taiwan,Taipei,Taipei,25.04486,121.52198,Sichuan-huai yang,2,35,97,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,4c1452197f7f2d7fcdcbe068,The Guest House (請客樓),忠孝東路一段12號17F
Sühring,Thailand,Thailand,Bangkok,13.710947,100.545654,European contemporary,2,59,131,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,56d5928a498ea5253b41542c,Sühring,10 Soi Yen Akat 3
Le Normandie,Thailand,Thailand,Bangkok,13.723197,100.513855,French contemporary,2,53,223,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,4b0587f9f964a520f5a922e3,Le Normandie,48 Oriental Avenue
minibar,United States of America,Washington DC,"Washington, D.C.",38.896294,-77.02386,Contemporary,2,67,135,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,58594a8c72714f34b3d028b6,minibar by José Andrés,855 E St NW (at 9th St NW)
Pineapple and Pearls,United States of America,Washington DC,"Washington, D.C.",38.880707,-76.99514,Contemporary,2,67,135,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,56bc950e498e82fc5478ebfc,Pineapple and Pearls,715 8th St SE
Andrew Fairlie at Gleneagles,United Kingdom,United Kingdom,Auchterarder,56.28339,-3.75149,Creative french,2,127,179,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,4bf435186a31d13ac47c952e,Andrew Fairlie,"The Gleneagles Hotel, Auchterarder"
L'Enclume,United Kingdom,United Kingdom,Cartmel,54.201885,-2.953807,Creative,2,68,179,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,4c22452f497cb7134ceb6cd8,L'Enclume,"Cavendish St, Cartmel"
Raby Hunt,United Kingdom,United Kingdom,Summerhouse,54.56647,-1.689258,Modern british,2,174,208,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,5b4a2c8d8ad62e002c0db9d8,The Raby Hunt,Summerhouse
Moor Hall,United Kingdom,United Kingdom,Aughton,53.54162,-2.8895495,Modern british,2,81,156,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,57a9aa6d498ed7b5ceebc19b,Moor Hall Restaurant with Rooms,Moor Hall (Prescot Road)
Restaurant Sat Bains,United Kingdom,United Kingdom,Nottingham,52.924380000000006,-1.1733198,Creative,2,110,156,https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains,4c15391b127f9521bafd2425,Restaurant Sat Bains,Lenton Ln
Restaurant Nathan Outlaw,United Kingdom,United Kingdom,Port Isaac,50.594086,-4.82854,Seafood,2,162,162,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,55c27de1498ed163e3716249,Restaurant Nathan Outlaw,6 New Road
Belmond Le Manoir aux Quat' Saisons,United Kingdom,United Kingdom,Great Milton,51.71674,-1.09187,French,2,121,220,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,4bcf67350ffdce72dc6fb2c0,Belmond Le Manoir aux Quat'Saisons,Church Rd.
Midsummer House,United Kingdom,United Kingdom,Cambridge,52.21243,0.12779,Modern cuisine,2,58,156,https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house,4be9b059b3352d7f0f4954d2,Midsummer House,Midsummer Common
Hand and Flowers,United Kingdom,United Kingdom,Marlow,51.57031,-0.78113,Modern british,2,34,87,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,4bc4afa92a89ef3b8da8f688,The Hand & Flowers,126 West St
Ledbury,United Kingdom,United Kingdom,North Kensington,51.51674000000001,-0.20007,Modern cuisine,2,92,174,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury,4ac518c4f964a52071a420e3,The Ledbury,127 Ledbury Rd
CORE by Clare Smyth,United Kingdom,United Kingdom,North Kensington,51.51261,-0.2030516,Modern british,2,81,168,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,5980bc24e65d0c3d5d28e3b2,Core By Clare Smyth,92 Kensington Park Rd
Le Gavroche,United Kingdom,United Kingdom,Mayfair,51.51127,-0.15517,French,2,81,208,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche,4ade332ff964a520dc7321e3,Le Gavroche,43 Upper Brook St
Kitchen Table at Bubbledogs,United Kingdom,United Kingdom,Bloomsbury,51.52041,-0.13647,Modern cuisine,2,174,174,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs,not found,not found,not found
Hélène Darroze at The Connaught,United Kingdom,United Kingdom,Mayfair,51.5101,-0.1495701,Modern cuisine,2,69,214,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught,4b5595ddf964a52030e827e3,Hélène Darroze,At The Connaught Hotel (Carlos Pl.)
Dinner by Heston Blumenthal,United Kingdom,United Kingdom,Hyde Park,51.50208,-0.16011,Traditional british,2,52,121,https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal,4d2f05dc79dd6ea8ca028ed3,Dinner by Heston Blumenthal,66 Knightsbridge
Umu,United Kingdom,United Kingdom,Mayfair,51.5113,-0.14455,Japanese,2,58,232,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,4ac518dbf964a52008a920e3,Umu,14-16 Bruton Pl
Sketch (The Lecture Room & Library),United Kingdom,United Kingdom,Mayfair,51.51287,-0.14136,Modern french,2,132,146,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library,5d3ca7d042d74c0008e152c9,The Library & Lecture Room,9 Conduit St (Sketch)
Greenhouse,United Kingdom,United Kingdom,Mayfair,51.50769,-0.14926,Creative,2,52,179,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393,4ac518dff964a520f4a920e3,The Greenhouse‎ Restaurant,27A Hay's Mews
Claude Bosi at Bibendum,United Kingdom,United Kingdom,Chelsea,51.49341,-0.16908929999999994,French,2,75,214,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,5a5f4da6610f045ca448342e,Claude Bosi at Bibendum,81 Fulham Rd
Amador,Austria,Austria,Wien,48.25406,16.35915,Creative,3,69,235,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,56f7e4db498e1dd7c6bd0f98,Amador's Wirtshaus & Geißlerei,Grinzinger Str. 86
Manresa,United States of America,California,South San Francisco,37.22761,-121.98071000000002,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa,44d393f1f964a52049361fe3,Manresa,320 Village Ln (at N Santa Cruz Ave)
Benu,United States of America,California,San Francisco,37.78521,-122.39876,Asian,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,4c5502e5f5f3d13a1a7f0afb,Benu,22 Hawthorne St (at Howard St)
Quince,United States of America,California,San Francisco,37.79762,-122.40337,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince,4a3dd25bf964a520b1a21fe3,Quince,470 Pacific Ave (at Montgomery St)
Atelier Crenn,United States of America,California,San Francisco,37.79835,-122.43586,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,4d35122d8c42a1cd7c9e005e,Atelier Crenn,3127 Fillmore St (at Pixley St)
The French Laundry,United States of America,California,San Francisco,38.40443,-122.36474,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry,453774dcf964a520bd3b1fe3,The French Laundry,6640 Washington St (at Creek St)
The Restaurant at Meadowood,United States of America,California,San Francisco,38.52025,-122.46479,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood,5010ea06e4b080ff69e0c952,The Restaurant at Meadowood,900 Meadowood Ln
SingleThread,United States of America,California,San Francisco,38.612164,-122.869705,Contemporary,3,67,135,https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread,57cbc7f4498e011eae55d2e9,"SingleThread Farm, Restaurant, and Inn",131 North St
Alinea,United States of America,Chicago,Chicago,41.91328,-87.64798,Contemporary,3,226,244,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,4686299bf964a5203a481fe3,Alinea,1723 N Halsted St (btwn W North Ave & W Willow St)
Geranium,Denmark,Denmark,København,55.70393000000001,12.57197,Creative,3,334,334,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium,4c9226d0ae45224b83a2ed97,Geranium,Per Henrik Lings Allé 4
T'ang Court,Hong Kong,Hong Kong,Hong Kong,22.296572,114.1698,Cantonese,3,41,196,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court,4b0588d8f964a520c3dc22e3,T'ang Court (唐閣),"1/F, The Langham Hong Kong, 8 Peking Rd"
Bo Innovation,Hong Kong,Hong Kong,Hong Kong,22.27614,114.171,Innovative,3,86,310,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,4b700b6ef964a520a6042de3,Bo Innovation (摩廚),"Shop 13, 2/F, J Senses, 60 Johnston Rd"
Lung King Heen,Hong Kong,Hong Kong,Hong Kong,22.28665,114.15674,Cantonese,3,69,345,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen,4b0588d9f964a520fddc22e3,Lung King Heen (龍景軒),"4/F, Four Seasons Hotel Hong Kong, 8 Finance St"
Caprice,Hong Kong,Hong Kong,Hong Kong,22.286646,114.15662,French,3,63,301,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,4b0588d0f964a52046db22e3,Caprice,"6/F, Four Seasons Hotel Hong Kong, 8 Finance St"
8½ Otto e Mezzo - Bombana,Hong Kong,Hong Kong,Hong Kong,22.28189,114.15839,Italian,3,67,159,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,4b45f746f964a520111326e3,8½ Otto e Mezzo Bombana,"Unit 202, 2/F, Alexandra House, 18 Chater Rd"
L'Atelier de Joël Robuchon,Hong Kong,Hong Kong,Hong Kong,22.281199,114.15816,French contemporary,3,69,240,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,4b1947f3f964a5206dda23e3,L'Atelier de Joël Robuchon,"Shop 401, 4/F, The Landmark, 16 Des Voeux Rd C"
The Eight,Brazil,Macau,Macau,22.190475,113.54341,Chinese,3,46,346,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight,4d8f25855091a1cd1d6f9f01,The Eight (8餐廳),"2/F, Avenida de Lisboa"
Robuchon au Dôme,Brazil,Macau,Macau,22.189949,113.54395,French contemporary,3,77,382,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome,4f0aca56e4b05f830fd8adb4,Robuchon au Dôme (天巢法國餐廳),"43/F, Grand Lisboa, Avenida de Lisboa"
Jade Dragon,Brazil,Macau,Macau,22.149137,113.56715,Cantonese,3,33,224,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon,501a25e1d63eb77f6c83e344,Jade Dragon (譽瓏軒),"Level 3, The Boulevard, City of Dreams"
Maaemo,Norway,Norway,Oslo,59.910477,10.760408,Modern cuisine,3,277,277,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo,4d0907270ead8cfac12cf376,Maaemo,Schweigaards Gate 15 B (Annette Thommessens Plass)
Masa,United States of America,New York City,New York,40.76855,-73.98335,Japanese,3,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa,4426f00af964a520b4311fe3,Masa,10 Columbus Circle (at W 60th St)
Per Se,United States of America,New York City,New York,40.76828,-73.98292,Contemporary,3,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,41f19780f964a520101f1fe3,Per Se,10 Columbus Cir (at W 60th St)
Le Bernardin,United States of America,New York City,New York,40.76177,-73.98223,Seafood,3,67,135,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,3fd66200f964a52066e31ee3,Le Bernardin,155 W 51st St (btwn 6th & 7th Ave)
Eleven Madison Park,United States of America,New York City,New York,40.7417,-73.98711999999998,Contemporary,3,113,113,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,457ebeaaf964a5203f3f1fe3,Eleven Madison Park,11 Madison Ave (at E 24th St)
Chef's Table at Brooklyn Fare,United States of America,New York City,New York,40.68872,-73.98581,Contemporary,3,67,357,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,5854cfc203cf255eb3b9c8cb,Chef's Table At Brooklyn Fare,431 W 37th St
La Yeon,South Korea,South Korea,Seoul,37.555813,127.00517,Korean,3,80,211,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,5200cb83498e47577abc0440,La Yeon (라연),중구 동호로 249
Gaon,South Korea,South Korea,Seoul,37.52265,127.03595,Korean,3,172,227,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon,5710d87ecd10de71addf11ff,반기스 가온(Vangi's Gaon),삼성1동
